date,ticker,adv
2000-03-16,COMS1,5438971173.675671
2000-03-17,COMS1,5484571185.725449
2000-03-20,COMS1,5554780720.153512
2000-03-21,COMS1,5626320085.72494
2000-03-22,COMS1,5636008219.629703
2000-03-23,COMS1,5536334926.345639
2000-03-24,COMS1,5522668390.377385
2000-03-27,COMS1,5550656101.485957
2000-03-28,COMS1,5547848451.862941
2000-03-29,COMS1,5572497893.719544
2000-03-30,COMS1,5587429785.312117
2000-03-31,COMS1,5638556018.75656
2000-04-03,COMS1,5650489365.712434
2000-04-04,COMS1,5717278831.622021
2000-04-05,COMS1,5743114528.334593
2000-04-06,COMS1,5747878587.781767
2000-04-07,COMS1,5763631837.115101
2000-04-10,COMS1,5787039204.354847
2000-04-11,COMS1,5797637898.120814
2000-04-12,COMS1,5830632513.118783
2000-04-13,COMS1,5859087234.8001795
2000-04-14,COMS1,5887167128.805577
2000-04-17,COMS1,5889117916.073768
2000-04-18,COMS1,5888119948.398402
2000-04-19,COMS1,5894632817.875799
2000-04-20,COMS1,5882043787.950085
2000-04-24,COMS1,5872271266.84691
2000-04-25,COMS1,5895225538.318149
2000-04-26,COMS1,5907919937.5377035
2000-04-27,COMS1,5905500180.99364
2000-04-28,COMS1,5898777725.500116
2000-05-01,COMS1,5890432553.976307
2000-05-02,COMS1,5879224163.301703
2000-05-03,COMS1,5861979107.531037
2000-05-04,COMS1,5791220136.886593
2000-05-05,COMS1,5770643029.088974
2000-05-08,COMS1,5760707039.983927
2000-05-09,COMS1,5778295510.460117
2000-05-10,COMS1,5755170559.968054
2000-05-11,COMS1,5700114712.55726
2000-05-12,COMS1,5681036645.32634
2000-05-15,COMS1,5594493832.945387
2000-05-16,COMS1,5522965654.175546
2000-05-17,COMS1,5428166394.737451
2000-05-18,COMS1,5376694877.916022
2000-05-19,COMS1,5328744742.905229
2000-05-22,COMS1,5286860027.611578
2000-05-23,COMS1,5213644066.468721
2000-05-24,COMS1,5099628968.135705
2000-05-25,COMS1,4981415654.080372
2000-05-26,COMS1,4836689597.75491
2000-05-30,COMS1,4503662595.706021
2000-05-31,COMS1,3959376641.1149106
2000-06-01,LVLT,3639588760.476235
2000-06-02,LVLT,3617302225.71433
2000-06-05,CSCO,3575955652.206404
2000-06-06,CSCO,3561478180.634976
2000-06-07,CSCO,3543417557.650849
2000-06-08,CSCO,3506104915.07942
2000-06-09,CSCO,3478609447.0159283
2000-06-12,CSCO,3449552807.682595
2000-06-13,CSCO,3422729138.476246
2000-06-14,CSCO,3393640986.9841824
2000-06-15,CSCO,3355305462.857198
2000-06-16,CSCO,3351917344.0159283
2000-06-19,CSCO,3348033210.3016424
2000-06-20,INTC,3321270263.8095694
2000-06-21,MSFT,3302919683.206391
2000-06-22,INTC,3276153589.3651247
2000-06-23,INTC,3256737614.44449
2000-06-26,INTC,3248081959.0476646
2000-06-27,INTC,3234571380.476236
2000-06-28,INTC,3202562095.2381406
2000-06-29,INTC,3179652631.428617
2000-06-30,INTC,3162436958.8889346
2000-07-03,INTC,3126926016.5079823
2000-07-05,INTC,3078742629.8413153
2000-07-06,INTC,3063402654.44449
2000-07-07,INTC,3047828511.9048076
2000-07-10,INTC,3026354562.380998
2000-07-11,INTC,3026818353.6508393
2000-07-12,INTC,3005147433.6508393
2000-07-13,INTC,2998278615.873061
2000-07-14,INTC,2975191353.9682994
2000-07-17,INTC,2947891431.746077
2000-07-18,INTC,2918655928.571474
2000-07-19,INTC,2896872087.619093
2000-07-20,INTC,2882784775.714331
2000-07-21,INTC,2876032105.2381406
2000-07-24,INTC,2865923454.28576
2000-07-25,INTC,2848114794.60322
2000-07-26,INTC,2853957926.3492517
2000-07-27,INTC,2835857006.3492517
2000-07-28,INTC,2848036752.857188
2000-07-31,INTC,2821419099.246077
2000-08-01,INTC,2804866944.5317917
2000-08-02,INTC,2782498969.5794106
2000-08-03,INTC,2779679555.7063947
2000-08-04,INTC,2780863905.7381406
2000-08-07,VIAV,2792283098.1587634
2000-08-08,VIAV,2787399836.9524145
2000-08-09,VIAV,2784741650.920668
2000-08-10,VIAV,2780539962.0317793
2000-08-11,VIAV,2783174219.1746364
2000-08-14,VIAV,2783267889.0159063
2000-08-15,VIAV,2774571214.603208
2000-08-16,VIAV,2771448196.444478
2000-08-17,VIAV,2769702733.333367
2000-08-18,VIAV,2779943753.2698746
2000-08-21,VIAV,2775430995.301621
2000-08-22,VIAV,2782553234.793684
2000-08-23,VIAV,2770535882.4127316
2000-08-24,VIAV,2769769450.920668
2000-08-25,VIAV,2770117873.904795
2000-08-28,VIAV,2756711311.365113
2000-08-29,VIAV,2745929089.1428905
2000-08-30,VIAV,2752717581.2063828
2000-08-31,VIAV,2749641267.8095574
2000-09-01,VIAV,2746087254.2222557
2000-09-05,VIAV,2738210032.1270175
2000-09-06,VIAV,2731971108.317494
2000-09-07,LVLT,2758259271.9048066
2000-09-08,LVLT,2791391197.619092
2000-09-11,LVLT,2808790995.2381396
2000-09-12,LVLT,2828928209.5238543
2000-09-13,LVLT,2855931915.2381396
2000-09-14,LVLT,2873997620.0000443
2000-09-15,LVLT,2876855160.9524255
2000-09-18,LVLT,2882744080.0000443
2000-09-19,LVLT,2886205544.285759
2000-09-20,LVLT,2874337878.0952826
2000-09-21,LVLT,2898710487.142902
2000-09-22,LVLT,2916736784.285759
2000-09-25,LVLT,2913764739.0476637
2000-09-26,LVLT,2937921101.428616
2000-09-27,LVLT,2963142165.476235
2000-09-28,LVLT,2977146586.428616
2000-09-29,LVLT,2979897207.380997
2000-10-02,LVLT,3011547854.5238543
2000-10-03,LVLT,3037299900.71433
2000-10-04,LVLT,3102986365.0000443
2000-10-05,LVLT,3087192457.380997
2000-10-06,LVLT,3096113260.9524255
2000-10-09,LVLT,3106499260.0000443
2000-10-10,LVLT,3127232671.9048066
2000-10-11,LVLT,3192604915.9524255
2000-10-12,LVLT,3257249935.0000443
2000-10-13,LVLT,3296661167.142902
2000-10-16,LVLT,3229240838.571473
2000-10-17,LVLT,3200413829.285759
2000-10-18,LVLT,3253754448.333378
2000-10-19,LVLT,3276847335.476235
2000-10-20,LVLT,3278410442.8571873
2000-10-23,LVLT,3268331301.190521
2000-10-24,LVLT,3294116457.8571873
2000-10-25,LVLT,3277617276.428616
2000-10-26,LVLT,3282844225.0000443
2000-10-27,LVLT,3284880830.2381396
2000-10-30,LVLT,3280445076.9048066
2000-10-31,LVLT,3304061086.6667113
2000-11-01,LVLT,3306371637.619092
2000-11-02,LVLT,3323620162.142902
2000-11-03,LVLT,3347188934.285759
2000-11-06,LVLT,3389477595.0000443
2000-11-07,LVLT,3452925737.8571873
2000-11-08,LVLT,3460102131.428616
2000-11-09,LVLT,3429198151.428616
2000-11-10,LVLT,3428403895.2381396
2000-11-13,LVLT,3479880215.9524255
2000-11-14,LVLT,3506157094.5238543
2000-11-15,LVLT,3495668239.7619495
2000-11-16,LVLT,3502885668.333378
2000-11-17,LVLT,3460311932.619092
2000-11-20,LVLT,3423765202.8571873
2000-11-21,LVLT,3414009792.142902
2000-11-22,LVLT,3408708682.8571873
2000-11-24,LVLT,3334394920.476235
2000-11-27,LVLT,3287273385.0000443
2000-11-28,LVLT,3252151098.333378
2000-11-29,LVLT,3242342384.7619495
2000-11-30,CSCO,3196966978.2381506
2000-12-01,CSCO,3215149457.476246
2000-12-04,CSCO,3188151996.714341
2000-12-05,CSCO,3225268337.6984677
2000-12-06,CSCO,3251716746.793706
2000-12-07,CSCO,3252066213.777833
2000-12-08,CSCO,3246130106.3333883
2000-12-11,CSCO,3242583096.2857695
2000-12-12,CSCO,3203262552.92069
2000-12-13,CSCO,3200622244.634976
2000-12-14,CSCO,3162511253.5397377
2000-12-15,CSCO,3182493247.4286265
2000-12-18,CSCO,3218564061.0159283
2000-12-19,CSCO,3222057529.809579
2000-12-20,CSCO,3271768064.682595
2000-12-21,CSCO,3229413853.0159283
2000-12-22,CSCO,3215737031.888944
2000-12-26,CSCO,3177759781.1905313
2000-12-27,CSCO,3156958370.76196
2000-12-28,CSCO,3106984207.714341
2000-12-29,CSCO,3112390457.3175154
2001-01-02,MSFT,3055033046.9206767
2001-01-03,CSCO,3102032165.92069
2001-01-04,CSCO,3121372636.9683094
2001-01-05,CSCO,3088392235.5238647
2001-01-08,CSCO,3092911988.492119
2001-01-09,CSCO,3099387565.3016424
2001-01-10,BRK.A,3153321031.746082
2001-01-11,BRK.A,3181614682.5397325
2001-01-12,BRK.A,3126884523.8095737
2001-01-16,BRK.A,3075236904.761955
2001-01-17,BRK.A,3060825793.6508436
2001-01-18,MSFT,3063882528.7143273
2001-01-19,MSFT,3119835053.317502
2001-01-22,MSFT,3030212896.761946
2001-01-23,BRK.A,2988541666.6667166
2001-01-24,BRK.A,2990141666.6667166
2001-01-25,BRK.A,3018713095.2381454
2001-01-26,BRK.A,2980408333.333383
2001-01-29,BRK.A,2975986111.111161
2001-01-30,LVLT,2976600791.190521
2001-01-31,LVLT,2987328336.190521
2001-02-01,LVLT,2965882829.5238543
2001-02-02,LVLT,2928845599.285759
2001-02-05,LVLT,2917166697.619092
2001-02-06,LVLT,2892087649.7619495
2001-02-07,CSCO,2830038852.507992
2001-02-08,MSFT,2801606234.619089
2001-02-09,CSCO,2801843120.60323
2001-02-12,CSCO,2787864769.809579
2001-02-13,CSCO,2775357571.587357
2001-02-14,CSCO,2749362718.634976
2001-02-15,CSCO,2748609829.3968806
2001-02-16,CSCO,2743955846.5714836
2001-02-20,CSCO,2760421834.063547
2001-02-21,CSCO,2757218542.5714836
2001-02-22,CSCO,2763496313.2381506
2001-02-23,CSCO,2757789484.1746583
2001-02-26,CSCO,2756863755.9841824
2001-02-27,CSCO,2786843133.9683094
2001-02-28,CSCO,2798606736.507992
2001-03-01,CSCO,2802859229.3651347
2001-03-02,CSCO,2801019952.746087
2001-03-05,CSCO,2823066675.476246
2001-03-06,CSCO,2802589043.730214
2001-03-07,CSCO,2824184733.063547
2001-03-08,CSCO,2777608566.9683094
2001-03-09,CSCO,2771671108.1746583
2001-03-12,CSCO,2787844201.793706
2001-03-13,CSCO,2787624497.2540236
2001-03-14,CSCO,2724175688.682595
2001-03-15,CSCO,2718343900.3810077
2001-03-16,CSCO,2677441098.2540236
2001-03-19,CSCO,2662241741.4127536
2001-03-20,LVLT,2623435046.9048066
2001-03-21,LVLT,2631028106.428616
2001-03-22,LVLT,2651363428.0952826
2001-03-23,LVLT,2646956886.6667113
2001-03-26,LVLT,2631165031.428616
2001-03-27,LVLT,2611963560.476235
2001-03-28,LVLT,2618599432.142902
2001-03-29,LVLT,2635214368.571473
2001-03-30,LVLT,2629571866.190521
2001-04-02,LVLT,2638952410.2381396
2001-04-03,LVLT,2682473609.5238543
2001-04-04,LVLT,2633204585.2381396
2001-04-05,LVLT,2631161333.8095684
2001-04-06,LVLT,2609428715.2381396
2001-04-09,LVLT,2612869813.8095684
2001-04-10,LVLT,2582006927.380997
2001-04-11,MSFT,2507581344.269883
2001-04-12,MSFT,2506311341.0952797
2001-04-16,MSFT,2506786574.0000415
2001-04-17,MSFT,2519775376.158772
2001-04-18,MSFT,2570539451.587343
2001-04-19,MSFT,2608242923.206391
2001-04-20,MSFT,2612537967.6508355
2001-04-23,MSFT,2625873974.8730574
2001-04-24,MSFT,2639896213.1111526
2001-04-25,MSFT,2627168051.6825814
2001-04-26,MSFT,2650293816.7143273
2001-04-27,MSFT,2667776511.063534
2001-04-30,MSFT,2664260562.2540097
2001-05-01,MSFT,2682063910.603216
2001-05-02,MSFT,2693789940.8889303
2001-05-03,MSFT,2694292172.9365497
2001-05-04,MSFT,2727099718.9682956
2001-05-07,MSFT,2763783680.142899
2001-05-08,MSFT,2758840358.8730574
2001-05-09,MSFT,2736960158.8571844
2001-05-10,MSFT,2729205058.063534
2001-05-11,MSFT,2710167971.9048038
2001-05-14,MSFT,2701453279.1270256
2001-05-15,MSFT,2699582221.174645
2001-05-16,MSFT,2721420881.619089
2001-05-17,MSFT,2748671539.5397243
2001-05-18,MSFT,2767178966.380994
2001-05-21,MSFT,2796746824.0000415
2001-05-22,MSFT,2814768516.349248
2001-05-23,MSFT,2822407164.476232
2001-05-24,MSFT,2826672539.8889303
2001-05-25,MSFT,2814790131.222264
2001-05-29,MSFT,2807818097.9206767
2001-05-30,MSFT,2815700351.428613
2001-05-31,MSFT,2815980244.222264
2001-06-01,MSFT,2812224723.8413115
2001-06-04,MSFT,2814280934.6667085
2001-06-05,MSFT,2834319543.619089
2001-06-06,MSFT,2851498993.8095655
2001-06-07,MSFT,2864967424.761946
2001-06-08,MSFT,2848396323.1270256
2001-06-11,MSFT,2828347713.8571844
2001-06-12,MSFT,2827360167.8571844
2001-06-13,MSFT,2819521055.603216
2001-06-14,MSFT,2828351473.5714703
2001-06-15,MSFT,2837980328.8095655
2001-06-18,MSFT,2841845623.2540097
2001-06-19,MSFT,2837352042.587343
2001-06-20,MSFT,2823009461.063534
2001-06-21,MSFT,2807434195.9206767
2001-06-22,MSFT,2790670971.9841685
2001-06-25,MSFT,2789481014.3968673
2001-06-26,MSFT,2780612538.8413115
2001-06-27,MSFT,2784988126.7460732
2001-06-28,MSFT,2821213966.7778196
2001-06-29,MSFT,2836252870.7143273
2001-07-02,MSFT,2843420185.634962
2001-07-03,MSFT,2819198451.428613
2001-07-05,MSFT,2803082817.476232
2001-07-06,MSFT,2787396435.476232
2001-07-09,MSFT,2780748956.6984544
2001-07-10,MSFT,2789278027.3968673
2001-07-11,MSFT,2776517572.6984544
2001-07-12,MSFT,2796939902.9841685
2001-07-13,MSFT,2787117686.8254385
2001-07-16,MSFT,2786974463.0000415
2001-07-17,MSFT,2781474429.6984544
2001-07-18,MSFT,2732359646.3968673
2001-07-19,MSFT,2690385631.587343
2001-07-20,MSFT,2652932874.8254385
2001-07-23,MSFT,2645603314.0794067
2001-07-24,MSFT,2633339215.142899
2001-07-25,MSFT,2630558610.634962
2001-07-26,MSFT,2606621772.317502
2001-07-27,MSFT,2575840317.0159144
2001-07-30,MSFT,2557888551.6984544
2001-07-31,MSFT,2542284393.9841685
2001-08-01,MSFT,2520242827.206391
2001-08-02,MSFT,2513210811.158772
2001-08-03,MSFT,2469054829.8571844
2001-08-06,MSFT,2421710846.9365497
2001-08-07,MSFT,2395277303.206391
2001-08-08,MSFT,2380745825.9365497
2001-08-09,MSFT,2368498892.301629
2001-08-10,MSFT,2367250801.8889303
2001-08-13,MSFT,2359796997.301629
2001-08-14,MSFT,2345266631.5555973
2001-08-15,MSFT,2314641348.9524226
2001-08-16,MSFT,2279276476.380994
2001-08-17,MSFT,2255966401.8571844
2001-08-20,MSFT,2223535346.9048038
2001-08-21,MSFT,2199691632.365121
2001-08-22,MSFT,2185496838.492105
2001-08-23,MSFT,2163826521.285756
2001-08-24,MSFT,2165362835.8413115
2001-08-27,MSFT,2147646489.7778196
2001-08-28,MSFT,2123006817.7936924
2001-08-29,MSFT,2107232375.190518
2001-08-30,MSFT,2119204234.6825814
2001-08-31,MSFT,2120851568.7460735
2001-09-04,MSFT,2099224102.0794067
2001-09-05,MSFT,2094268408.7143273
2001-09-06,MSFT,2105066941.539724
2001-09-07,MSFT,2114450344.6349623
2001-09-10,MSFT,2125952896.7936924
2001-09-17,MSFT,2141328630.539724
2001-09-18,MSFT,2146163171.6190894
2001-09-19,MSFT,2161083083.634962
2001-09-20,MSFT,2150119281.603216
2001-09-21,MSFT,2192923034.0000415
2001-09-24,MSFT,2194344256.492105
2001-09-25,MSFT,2193611627.41274
2001-09-26,BRK.A,2232967777.7778277
2001-09-27,BRK.A,2358860634.920685
2001-09-28,BRK.A,2549489206.349256
2001-10-01,BRK.A,2672066984.127034
2001-10-02,BRK.A,2757444761.904812
2001-10-03,BRK.A,3060687619.047669
2001-10-04,BRK.A,3068801111.111161
2001-10-05,BRK.A,3083016984.127034
2001-10-08,BRK.A,3165145555.5556054
2001-10-09,BRK.A,3222078888.888939
2001-10-10,BRK.A,3246524126.984177
2001-10-11,BRK.A,3265793174.6032243
2001-10-12,BRK.A,3249920158.7302084
2001-10-15,BRK.A,3286516984.127034
2001-10-16,BRK.A,3383288412.6984625
2001-10-17,BRK.A,3402615396.8254466
2001-10-18,BRK.A,3401880476.190526
2001-10-19,BRK.A,3398124920.6349707
2001-10-22,BRK.A,3416488412.6984625
2001-10-23,BRK.A,3423472539.6825895
2001-10-24,BRK.A,3449605873.015923
2001-10-25,BRK.A,3469843968.2540183
2001-10-26,BRK.A,3466240793.6508436
2001-10-29,BRK.A,3467802698.4127483
2001-10-30,BRK.A,3556945555.5556054
2001-10-31,BRK.A,3603993174.6032243
2001-11-01,BRK.A,3623716984.127034
2001-11-02,BRK.A,3589350317.460367
2001-11-05,BRK.A,3593002698.4127483
2001-11-06,BRK.A,3612122698.4127483
2001-11-07,BRK.A,3591132222.222272
2001-11-08,BRK.A,3611630634.920685
2001-11-09,BRK.A,3652563968.2540183
2001-11-12,BRK.A,3690394126.984177
2001-11-13,BRK.A,3712414761.904812
2001-11-14,BRK.A,3740363968.2540183
2001-11-15,BRK.A,3746373492.063542
2001-11-16,BRK.A,3757538571.4286213
2001-11-19,BRK.A,3760871904.761955
2001-11-20,BRK.A,3755740158.7302084
2001-11-21,BRK.A,3749816349.206399
2001-11-23,BRK.A,3708616349.206399
2001-11-26,BRK.A,3733517936.5079865
2001-11-27,BRK.A,3740346190.47624
2001-11-28,BRK.A,3738403333.333383
2001-11-29,BRK.A,3769485873.015923
2001-11-30,BRK.A,3781716031.746082
2001-12-03,BRK.A,3792841428.5714784
2001-12-04,BRK.A,3797351746.031796
2001-12-05,BRK.A,3767645396.8254466
2001-12-06,BRK.A,3760264444.4444942
2001-12-07,BRK.A,3757975555.5556054
2001-12-10,BRK.A,3753280317.460367
2001-12-11,BRK.A,3705991428.5714784
2001-12-12,BRK.A,3696310476.190526
2001-12-13,BRK.A,3673878730.15878
2001-12-14,BRK.A,3595748571.4286213
2001-12-17,BRK.A,3572046984.127034
2001-12-18,BRK.A,3517078730.15878
2001-12-19,BRK.A,3455058095.2381454
2001-12-20,BRK.A,3393812063.4921136
2001-12-21,BRK.A,3289804126.984177
2001-12-24,BRK.A,3103518412.6984625
2001-12-26,BRK.A,3045880317.460367
2001-12-27,BRK.A,2929733492.063542
2001-12-28,BRK.A,2752144603.174653
2001-12-31,BRK.A,2635166825.3968754
2002-01-02,BRK.A,2564427142.8571925
2002-01-03,BRK.A,2266193809.5238595
2002-01-04,BRK.A,2215518412.6984625
2002-01-07,BRK.A,2188661269.8413196
2002-01-08,BRK.A,2120553333.3333833
2002-01-09,BRK.A,2076010476.190526
2002-01-10,BRK.A,1973047777.7778277
2002-01-11,BRK.A,1940458095.238145
2002-01-14,BRK.A,1949842222.2222722
2002-01-15,MSFT,1929562641.9048035
2002-01-16,MSFT,1932239903.396867
2002-01-17,MSFT,1943239911.0317876
2002-01-18,MSFT,1964158414.5238512
2002-01-22,MSFT,1961549772.238137
2002-01-23,MSFT,1967691831.317502
2002-01-24,MSFT,1972175925.3651211
2002-01-25,MSFT,1958462035.7778194
2002-01-28,MSFT,1942147825.0476606
2002-01-29,MSFT,1939319098.380994
2002-01-30,TYC,2107549952.1270123
2002-01-31,TYC,2166583787.1111393
2002-02-01,TYC,2193671370.6666946
2002-02-04,TYC,2254219025.90479
2002-02-05,TYC,2286801534.920663
2002-02-06,TYC,2364812477.015901
2002-02-07,TYC,2408127169.0793934
2002-02-08,TYC,2436976827.936536
2002-02-11,TYC,2446115951.8095517
2002-02-12,TYC,2456663028.000028
2002-02-13,TYC,2481062167.6825676
2002-02-14,TYC,2503959377.841298
2002-02-15,TYC,2509643996.888917
2002-02-19,TYC,2475294495.936536
2002-02-20,TYC,2465750883.2381234
2002-02-21,TYC,2453650821.5238376
2002-02-22,TYC,2455777917.714314
2002-02-25,TYC,2458006911.4920917
2002-02-26,TYC,2475605850.5397105
2002-02-27,TYC,2477914203.873044
2002-02-28,TYC,2465568899.1111393
2002-03-01,TYC,2462952860.2539964
2002-03-04,TYC,2480551274.730187
2002-03-05,TYC,2490357528.825425
2002-03-06,TYC,2502982461.841298
2002-03-07,TYC,2504431489.142885
2002-03-08,TYC,2502283773.714314
2002-03-11,TYC,2499878282.7936788
2002-03-12,TYC,2499064116.4444723
2002-03-13,TYC,2489620717.3333616
2002-03-14,TYC,2487707827.873044
2002-03-15,TYC,2490696585.3333616
2002-03-18,TYC,2476620814.857171
2002-03-19,TYC,2481650691.6825676
2002-03-20,TYC,2484100759.1111393
2002-03-21,TYC,2483466319.873044
2002-03-22,TYC,2478939401.142885
2002-03-25,TYC,2472802632.2539964
2002-03-26,TYC,2459428661.4603457
2002-03-27,TYC,2464697221.777806
2002-03-28,TYC,2462292092.9524093
2002-04-01,TYC,2459711197.90479
2002-04-02,TYC,2462428790.6666946
2002-04-03,TYC,2459288610.6666946
2002-04-04,TYC,2429913820.190504
2002-04-05,TYC,2378097620.825425
2002-04-08,TYC,2353958686.920663
2002-04-09,TYC,2332877807.3651075
2002-04-10,TYC,2325570261.142885
2002-04-11,TYC,2327514493.5238376
2002-04-12,TYC,2325337755.4920917
2002-04-15,TYC,2301016351.047647
2002-04-16,TYC,2269618160.317488
2002-04-17,TYC,2173604965.0793934
2002-04-18,TYC,2144437521.0793931
2002-04-19,TYC,2096944734.3492343
2002-04-22,TYC,1995273852.7619328
2002-04-23,TYC,1923039655.6190758
2002-04-24,TYC,1862750458.793679
2002-04-25,TYC,1862096883.5555837
2002-04-26,TYC,1871276158.4762185
2002-04-29,BRK.A,1963100793.6508436
2002-04-30,BRK.A,2053916666.6667166
2002-05-01,BRK.A,2117824603.174653
2002-05-02,BRK.A,2119032539.6825895
2002-05-03,BRK.A,2118281746.031796
2002-05-06,BRK.A,2194691269.8413196
2002-05-07,BRK.A,2223130952.3810024
2002-05-08,BRK.A,2212719841.2698913
2002-05-09,BRK.A,2229381746.031796
2002-05-10,BRK.A,2240510317.460367
2002-05-13,BRK.A,2253994444.4444942
2002-05-14,BRK.A,2277637301.5873513
2002-05-15,BRK.A,2283294444.4444942
2002-05-16,BRK.A,2285365873.015923
2002-05-17,BRK.A,2287984920.6349707
2002-05-20,BRK.A,2285965873.015923
2002-05-21,BRK.A,2296480158.7302084
2002-05-22,BRK.A,2365046825.3968754
2002-05-23,BRK.A,2368105555.5556054
2002-05-24,BRK.A,2368332539.6825895
2002-05-28,BRK.A,2377615079.3651295
2002-05-29,BRK.A,2371386507.936558
2002-05-30,BRK.A,2400307142.8571925
2002-05-31,BRK.A,2413465873.015923
2002-06-03,BRK.A,2401184920.6349707
2002-06-04,BRK.A,2456851587.301637
2002-06-05,BRK.A,2450921428.5714784
2002-06-06,BRK.A,2420950000.00005
2002-06-07,BRK.A,2360480158.7302084
2002-06-10,BRK.A,2318227777.7778277
2002-06-11,BRK.A,2343372380.9524307
2002-06-12,BRK.A,2340505714.285764
2002-06-13,BRK.A,2299875555.5556054
2002-06-14,BRK.A,2302193015.873066
2002-06-17,BRK.A,2265079047.6190977
2002-06-18,BRK.A,2237161587.301637
2002-06-19,BRK.A,2254882222.222272
2002-06-20,BRK.A,2241191746.031796
2002-06-21,BRK.A,2282429841.2698913
2002-06-24,BRK.A,2358098095.2381454
2002-06-25,BRK.A,2399460000.00005
2002-06-26,BRK.A,2517690158.7302084
2002-06-27,BRK.A,2566261587.301637
2002-06-28,BRK.A,2635203650.7937007
2002-07-01,BRK.A,2677736984.127034
2002-07-02,BRK.A,2713805238.095288
2002-07-03,BRK.A,2755443333.333383
2002-07-05,BRK.A,2760003650.7937007
2002-07-08,BRK.A,2801151269.8413196
2002-07-09,BRK.A,2799719523.8095737
2002-07-10,BRK.A,2814171904.761955
2002-07-11,BRK.A,2862640158.7302084
2002-07-12,BRK.A,2907617936.5079865
2002-07-15,BRK.A,2952076666.6667166
2002-07-16,BRK.A,2967533809.5238595
2002-07-17,BRK.A,2954790952.3810024
2002-07-18,BRK.A,2966989365.079415
2002-07-19,BRK.A,3104608412.6984625
2002-07-22,BRK.A,3157470317.460367
2002-07-23,BRK.A,3234733809.5238595
2002-07-24,BRK.A,3347940158.7302084
2002-07-25,BRK.A,3366551269.8413196
2002-07-26,BRK.A,3324747301.5873513
2002-07-29,BRK.A,3318236666.6667166
2002-07-30,BRK.A,3308468412.6984625
2002-07-31,BRK.A,3290835079.3651295
2002-08-01,BRK.A,3295993809.5238595
2002-08-02,BRK.A,3287457301.5873513
2002-08-05,BRK.A,3218154126.984177
2002-08-06,BRK.A,3198166825.3968754
2002-08-07,BRK.A,3192070000.00005
2002-08-08,BRK.A,3164849523.8095737
2002-08-09,BRK.A,3161252698.4127483
2002-08-12,BRK.A,3147346349.206399
2002-08-13,BRK.A,3141476031.746082
2002-08-14,BRK.A,3142637936.5079865
2002-08-15,BRK.A,3147055396.8254466
2002-08-16,BRK.A,3153255396.8254466
2002-08-19,BRK.A,3159574444.4444942
2002-08-20,BRK.A,3160733174.6032243
2002-08-21,BRK.A,3083277619.047669
2002-08-22,BRK.A,3080552222.222272
2002-08-23,BRK.A,3081150634.920685
2002-08-26,BRK.A,3073369682.5397325
2002-08-27,BRK.A,3090944285.7143354
2002-08-28,BRK.A,3065810952.3810024
2002-08-29,BRK.A,3066909365.079415
2002-08-30,BRK.A,3079337936.5079865
2002-09-03,BRK.A,3015776031.746082
2002-09-04,BRK.A,3014125238.095288
2002-09-05,BRK.A,2980636349.206399
2002-09-06,BRK.A,2966287142.8571925
2002-09-09,BRK.A,2947930000.00005
2002-09-10,BRK.A,2967396507.936558
2002-09-11,BRK.A,2956245714.285764
2002-09-12,BRK.A,2950796507.936558
2002-09-13,BRK.A,2943066349.206399
