date,ticker,adv
1998-11-27,YPF,27549390.460369356
1998-11-30,YPF,27692025.68259158
1998-12-01,TSM,27458952.904804625
1998-12-02,TSM,27843906.412741132
1998-12-03,TSM,29213998.809566528
1998-12-04,TSM,30237164.698455416
1998-12-07,TSM,30280228.603217322
1998-12-08,TSM,30380996.095280815
1998-12-09,TSM,30818888.92067764
1998-12-10,TSM,30903273.53972526
1998-12-11,TSM,31026961.11115383
1998-12-14,TSM,31080619.46036018
1998-12-15,TSM,32071241.603217322
1998-12-16,TSM,32434132.238137957
1998-12-17,TSM,32932235.65083637
1998-12-18,TSM,33587782.50797923
1998-12-21,TSM,33925962.95242367
1998-12-22,TSM,33843692.44448716
1998-12-23,TSM,33862990.666709386
1998-12-24,TSM,33724459.15877288
1998-12-28,TSM,33536664.047661766
1998-12-29,TSM,33662335.57147129
1998-12-30,TSM,33054034.206391923
1998-12-31,TSM,32979355.03178875
1999-01-04,TSM,32274500.34924907
1999-01-05,TSM,32922399.555598274
1999-01-06,TSM,35017363.111153826
1999-01-07,TSM,35415307.26988399
1999-01-08,TSM,39355215.65083637
1999-01-11,TSM,41001701.09528081
1999-01-12,TSM,43213301.85718557
1999-01-13,TSM,45432233.01591574
1999-01-14,TSM,47415070.22226494
1999-01-15,TSM,50388447.20639192
1999-01-19,TSM,52138066.65083637
1999-01-20,TSM,54195665.06353478
1999-01-21,TSM,55551851.47623319
1999-01-22,TSM,56361979.41274113
1999-01-25,TSM,56843170.92067764
1999-01-26,TSM,57605958.17464589
1999-01-27,TSM,58031028.698455416
1999-01-28,TSM,58764786.968296684
1999-01-29,TSM,59584551.523852244
1999-02-01,TSM,60319019.7778205
1999-02-02,TSM,59905301.46036018
1999-02-03,TSM,61207175.79369351
1999-02-04,TSM,61166934.317503035
1999-02-05,TSM,61644114.523852244
1999-02-08,TSM,61509899.53972526
1999-02-09,TSM,61794428.26988399
1999-02-10,TSM,62152428.04766177
1999-02-11,TSM,63034586.3809951
1999-02-12,TSM,63175483.88893161
1999-02-16,TSM,62780004.39686812
1999-02-17,TSM,62752822.23813795
1999-02-18,TSM,62048569.47623319
1999-02-19,TSM,62256667.92067764
1999-02-22,TSM,62429006.26988399
1999-02-23,TSM,62299264.74607447
1999-02-24,TSM,60584654.36512209
1999-02-25,TSM,60846124.14289986
1999-02-26,TSM,61506482.61909034
1999-03-01,TSM,61386765.22226494
1999-03-02,TSM,61665084.698455416
1999-03-03,TSM,61785789.30163002
1999-03-04,TSM,62248341.01591574
1999-03-05,TSM,61897535.85718557
1999-03-08,TSM,60678263.61909034
1999-03-09,TSM,60045894.53972526
1999-03-10,TSM,60587078.65083637
1999-03-11,TSM,61566599.15877288
1999-03-12,TSM,61403709.111153826
1999-03-15,TSM,61880230.53972526
1999-03-16,TSM,62584424.50797923
1999-03-17,TSM,64348357.20639192
1999-03-18,TSM,64550091.09528081
1999-03-19,TSM,65121396.079407796
1999-03-22,TSM,64828119.65083637
1999-03-23,TSM,64441863.079407796
1999-03-24,TSM,64836237.04766177
1999-03-25,TSM,65465050.41274113
1999-03-26,TSM,66056937.30163002
1999-03-29,TSM,66373451.317503035
1999-03-30,TSM,66668299.60321732
1999-03-31,TSM,67014652.23813795
1999-04-01,TSM,67973022.71432844
1999-04-05,TSM,68251052.33337605
1999-04-06,TSM,68576314.73020145
1999-04-07,TSM,68040955.20639193
1999-04-08,TSM,66447876.698455416
1999-04-09,TSM,66812489.80956653
1999-04-12,TSM,64124380.730201446
1999-04-13,TSM,63646114.46036018
1999-04-14,TSM,63322503.698455416
1999-04-15,TSM,63553295.92067764
1999-04-16,TSM,62950179.57147129
1999-04-19,TSM,62656306.7778205
1999-04-20,TSM,62798811.47623319
1999-04-21,TSM,61905554.41274113
1999-04-22,TSM,60817390.30163002
1999-04-23,TSM,60848562.968296684
1999-04-26,TSM,61007378.3809951
1999-04-27,TSM,61099870.42861415
1999-04-28,TSM,61099448.285757005
1999-04-29,TSM,62918847.09528081
1999-04-30,TSM,63205126.46036018
1999-05-03,TSM,62279798.26988399
1999-05-04,TSM,63237867.09528081
1999-05-05,TSM,64176312.3809951
1999-05-06,TSM,64750390.95242367
1999-05-07,TSM,65321844.74607447
1999-05-10,TSM,65991894.85718557
1999-05-11,TSM,68548895.84131256
1999-05-12,TSM,70073703.74607447
1999-05-13,TSM,69912329.20639193
1999-05-14,TSM,70047836.79369351
1999-05-17,TSM,70601649.49210621
1999-05-18,TSM,71240504.25401098
1999-05-19,TSM,72281276.85718557
1999-05-20,TSM,72627279.36512208
1999-05-21,TSM,72730532.82543954
1999-05-24,TSM,72389156.55559827
1999-05-25,TSM,72128327.12702684
1999-05-26,YPF,72744790.06354396
1999-05-27,YPF,73610806.00005189
1999-05-28,YPF,74727414.82544872
1999-06-01,YPF,74762310.17465506
1999-06-02,YPF,75400051.15878205
1999-06-03,YPF,75994353.53973444
1999-06-04,YPF,76279279.76195665
1999-06-07,YPF,76959247.28576618
1999-06-08,YPF,77390796.95243284
1999-06-09,YPF,78506042.19052808
1999-06-10,YPF,79121764.57148047
1999-06-11,YPF,79590444.7143376
1999-06-14,YPF,79918896.04767095
1999-06-15,YPF,80175489.95243284
1999-06-16,YPF,80742834.93655983
1999-06-17,YPF,85671051.15878205
1999-06-18,YPF,88942559.09528999
1999-06-21,YPF,90327405.52386142
1999-06-22,YPF,90552933.66671856
1999-06-23,YPF,91273967.92068681
1999-06-24,YPF,91535029.61909951
1999-06-25,YPF,91412361.74608363
1999-06-28,YPF,91005909.7143376
1999-06-29,YPF,90637098.28576618
1999-06-30,YPF,90760513.65084554
1999-07-01,YPF,90787864.82544872
1999-07-02,YPF,90618148.95243284
1999-07-06,YPF,90439128.28576618
1999-07-07,YPF,90310993.61909951
1999-07-08,YPF,90139147.04767095
1999-07-09,YPF,90020204.5079884
1999-07-12,YPF,89748609.14290904
1999-07-13,YPF,89508070.34925824
1999-07-14,YPF,89050314.19052808
1999-07-15,YPF,88665791.15878205
1999-07-16,YPF,87668684.79370269
1999-07-19,YPF,85549142.111163
1999-07-20,YPF,85076900.04767095
1999-07-21,YPF,84781184.17465506
1999-07-22,YPF,84246356.111163
1999-07-23,YPF,83651569.82544872
1999-07-26,YPF,82799636.88894078
1999-07-27,YPF,81839980.22227411
1999-07-28,YPF,80721198.39687729
1999-07-29,YPF,79267980.3016392
1999-07-30,TSM,73434633.66670938
1999-08-02,TSM,73494007.41274112
1999-08-03,TSM,72840263.09528081
1999-08-04,TSM,71302475.79369351
1999-08-05,TSM,71095481.63496335
1999-08-06,TSM,70042105.93655066
1999-08-09,TSM,69763508.80956653
1999-08-10,TSM,67406223.09528081
1999-08-11,TSM,67083547.04766177
1999-08-12,TSM,68492323.25401098
1999-08-13,TSM,68336407.5873443
1999-08-16,TSM,68882406.31750304
1999-08-17,TSM,68509400.49210621
1999-08-18,TSM,68006904.11115383
1999-08-19,TSM,67921063.01591574
1999-08-20,TSM,68629702.22226495
1999-08-23,TSM,69910097.06353478
1999-08-24,TSM,70538178.7778205
1999-08-25,TSM,72416357.66670938
1999-08-26,TSM,71645377.68258241
1999-08-27,TSM,71987831.76194748
1999-08-30,TSM,72235547.06353478
1999-08-31,TSM,71672499.44448717
1999-09-01,TSM,71620713.71432844
1999-09-02,TSM,71586536.76194748
1999-09-03,TSM,71774148.90480462
1999-09-07,TSM,72199011.57147129
1999-09-08,TSM,72946535.5873443
1999-09-09,TSM,71804472.87305859
1999-09-10,TSM,71819483.285757
1999-09-13,TSM,72211736.90480462
1999-09-14,TSM,73008049.92067763
1999-09-15,TSM,73300775.92067763
1999-09-16,TSM,73092966.80956653
1999-09-17,TSM,73030073.80956653
1999-09-20,TSM,73504830.11115383
1999-09-21,TSM,74624837.44448717
1999-09-22,TSM,75961211.53972526
1999-09-23,TSM,76637523.82543954
1999-09-24,TSM,77052209.53972526
1999-09-27,TSM,78232956.34924906
1999-09-28,TSM,79087894.44448717
1999-09-29,TSM,79634308.73020145
1999-09-30,TSM,80863418.74607447
1999-10-01,TSM,81902133.25401098
1999-10-04,TSM,81846362.30163002
1999-10-05,TSM,82239411.25401098
1999-10-06,TSM,82910807.73020145
1999-10-07,TSM,83625037.36512208
1999-10-08,TSM,84333766.36512208
1999-10-11,TSM,83130031.57147129
1999-10-12,TSM,83003857.23813796
1999-10-13,TSM,79498338.12702684
1999-10-14,TSM,77668436.68258241
1999-10-15,TSM,76647411.285757
1999-10-18,TSM,76092169.25401098
1999-10-19,TSM,76824133.14289986
1999-10-20,TSM,76681974.30163002
1999-10-21,TSM,76122939.49210621
1999-10-22,TSM,75991775.04766177
1999-10-25,TSM,75848149.01591574
1999-10-26,TSM,75444165.39686811
1999-10-27,TSM,74829572.7778205
1999-10-28,TSM,74441378.42861415
1999-10-29,TSM,75811483.92067763
1999-11-01,TSM,76030640.39686811
1999-11-02,TSM,76121676.90480462
1999-11-03,TSM,76039021.15877287
1999-11-04,TSM,76290587.04766177
1999-11-05,TSM,76728968.79369351
1999-11-08,TSM,77334033.11115383
1999-11-09,TSM,76837445.82543954
1999-11-10,TSM,76148091.14289986
1999-11-11,TSM,76727440.04766177
1999-11-12,TSM,77220077.15877287
1999-11-15,TSM,77654598.74607447
1999-11-16,TSM,77715349.8889316
1999-11-17,TSM,77938840.85718557
1999-11-18,TSM,77610862.63496335
1999-11-19,TSM,76746615.11115383
1999-11-22,TSM,76384095.69845542
1999-11-23,TSM,74801814.03178875
1999-11-24,TSM,74511463.74607447
1999-11-26,TSM,74440361.96829669
1999-11-29,TSM,74635817.0794078
1999-11-30,TSM,74012508.23813796
1999-12-01,TSM,73539118.52385224
1999-12-02,TSM,75088247.285757
1999-12-03,TSM,75971436.0794078
1999-12-06,TSM,76296661.53972526
1999-12-07,TSM,75193610.15877287
1999-12-08,TSM,75087354.15877287
1999-12-09,TSM,75408191.42861415
1999-12-10,TSM,75303480.285757
1999-12-13,TSM,74909660.8889316
1999-12-14,TSM,74528427.60321732
1999-12-15,TSM,74561279.4762332
1999-12-16,TSM,76562024.85718557
1999-12-17,TSM,75594074.95242368
1999-12-20,TSM,74570048.85718557
1999-12-21,TSM,73943149.61909033
1999-12-22,TSM,72816789.23813796
1999-12-23,TSM,72277670.34924906
1999-12-27,TSM,71235694.17464589
1999-12-28,TSM,70441046.55559827
1999-12-29,TSM,69558166.87305859
1999-12-30,TSM,67823837.39686811
1999-12-31,TSM,66738520.50797923
2000-01-03,TSM,67239277.31750304
2000-01-04,TSM,67666597.5873443
2000-01-05,TSM,67833893.63496335
2000-01-06,TSM,67390946.93655066
2000-01-07,TSM,66847154.873058595
2000-01-10,TSM,66922161.84131256
2000-01-11,TSM,67453880.01591574
2000-01-12,TSM,67447636.74607447
2000-01-13,TSM,68134967.39686811
2000-01-14,TSM,71223896.9841697
2000-01-18,TSM,71392449.50797923
2000-01-19,TSM,71684622.36512208
2000-01-20,TSM,73793418.76194748
2000-01-21,TSM,75051853.66670938
2000-01-24,TSM,77548340.11115383
2000-01-25,TSM,80376369.9841697
2000-01-26,TSM,86783341.80956653
2000-01-27,TSM,91952454.03178875
2000-01-28,TSM,93745507.49210621
2000-01-31,TSM,96652709.11115383
2000-02-01,TSM,98137999.11115383
2000-02-02,TSM,98960509.65083636
2000-02-03,TSM,103818178.44448717
2000-02-04,TSM,105876424.15877287
2000-02-07,TSM,105900977.0794078
2000-02-08,TSM,106536954.03178875
2000-02-09,TSM,107723800.69845542
2000-02-10,TSM,109017282.15877287
2000-02-11,TSM,109078323.87305859
2000-02-14,TSM,108898618.31750304
2000-02-15,TSM,109333639.69845542
2000-02-16,TSM,109968617.4762332
2000-02-17,TSM,110081758.11115383
2000-02-18,TSM,111099238.80956653
2000-02-22,TSM,112096179.19051892
2000-02-23,TSM,120213837.52385224
2000-02-24,TSM,122128751.41274112
2000-02-25,TSM,126870345.8889316
2000-02-28,TSM,128255914.11115383
2000-02-29,TSM,130506727.73020145
2000-03-01,TSM,133018942.92067763
2000-03-02,TSM,134299235.01591572
2000-03-03,TSM,138647820.53972524
2000-03-06,TSM,138559374.5555983
2000-03-07,TSM,137858634.1746459
2000-03-08,TSM,138364776.41274112
2000-03-09,TSM,139264607.36512208
